"","Domain","Mean_MSE","Head_Count_MSE","Mean","BM_Head_Count","Mean_CV","Head_Count_CV"
"172","500407",0.0458513057957231,0.00743895380006389,-0.58284570870129,0.731466170928837,-0.367385702532658,0.11791299896155
"173","500408",0.043357584099069,0.00687206877820773,-1.1073512505697,1.01654074325882,-0.18803865543793,0.0815490598794662
"174","500409",0.190317069224806,0.0281833627642679,-0.793737185924355,0.648308655764109,-0.549619513644526,0.258949206967798
"175","500410",0.0206047338477479,0.00369611922364175,-0.957698925770877,0.942452185905415,-0.149883734098671,0.0645080122451341
"176","500501",0.0436826790523456,0.00739426614909152,-1.02924508055344,0.978169925372744,-0.20306535419208,0.087908978440355
"177","500502",0.0430681918257537,0.00762063032617858,-1.25349542785412,1.07776001616336,-0.165560056205424,0.0809978292091576
"178","500503",0.0566448072231924,0.00921098143232595,-0.968523016723236,0.949195199575233,-0.245736747327103,0.101110770587828
"179","500504",0.142813808569219,0.0200130336669999,-0.761781530564943,0.634573673870334,-0.49608336199285,0.222933026579839
"180","500505",0.0446976182201546,0.00707373839031095,-0.844680971939705,0.883347029042288,-0.250293447290612,0.0952123192987552
"181","500506",0.210155732143292,0.0298350416188773,-0.842329459684653,0.670057685782151,-0.5442377094061,0.257781134648526
"182","500507",0.0249789342508003,0.00403632316192141,-1.2639772635055,1.08499360164802,-0.12503963305715,0.0585552430441194
"183","500508",0.166617529179578,0.025877723358277,-0.806306718414722,0.645369372711796,-0.506244206850633,0.249261200096527
"184","500509",0.0438716757468126,0.00750662800094624,-0.7645380373981,0.839927819381279,-0.273963694549292,0.103152671824701
"185","500510",0.0482022788603464,0.00759597873686401,-0.429437568569955,0.639443112193376,-0.511250505243388,0.136298148547431
"186","500511",0.0481594166620959,0.00703559160200509,-1.46295156332378,1.14978200962014,-0.150006701534015,0.0729515967130417
"187","500512",0.0314832387272813,0.00498951505328362,-1.48671183991887,1.1611278069363,-0.119347383204444,0.060834387927902
"188","500513",0.0202172233995739,0.00371189225393586,-0.232999750497841,0.521647038615149,-0.610246502537857,0.116794108076945
"189","500514",0.156063403129264,0.0214592625369867,-0.84165714828705,0.666790247160989,-0.469369991532967,0.219693980452435
"190","600101",0.0391547012995593,0.00698920962351544,-1.35014692842369,0.954210465692143,-0.146558470789404,0.0876132634844216
"191","600102",0.0522283411018875,0.00807761266022355,-0.971355505136694,0.816291624159738,-0.235274527572703,0.11010224431157
"192","600103",0.0172305746066406,0.00315537721090397,-0.585627787056902,0.630144920676316,-0.224144561148002,0.0891425805943926
"193","600104",0.133687951952515,0.0214292448983265,-0.719318261702498,0.614705418378451,-0.508305780959846,0.238142217206262
"194","600105",0.0375812339731581,0.00643273937306905,-1.1360184347354,0.887192308508055,-0.170647582057591,0.0904024519752509
"195","600106",0.0428588760378273,0.00827557937681777,-1.37477563215181,0.963767843212124,-0.150587375094359,0.094390170953792
"196","600201",0.0607189627561568,0.0107768103709926,-0.521339640648264,0.596067110702766,-0.472651917107343,0.174160619635118
"197","600202",0.0551351792907879,0.00964900131508319,-1.01404639151282,0.832763877710057,-0.231556284114019,0.117955800974634
"198","600203",0.0291362412591994,0.00529538201923937,-0.491859199032763,0.580215798578326,-0.347037146783578,0.125417776863802
"199","600204",0.161961009754878,0.0228053648895823,-0.694194021703457,0.607955230804832,-0.579728122731812,0.248397324232572
"200","600205",0.189098663800054,0.0283754116137203,-0.595342864608292,0.565363735685902,-0.730427435318356,0.297949826667501
"201","600206",0.037545090846679,0.00703157231733345,-0.510597621076609,0.589867268490998,-0.379487777460866,0.14215820328187
"202","600207",0.0506316414046435,0.00967367268555925,-0.575198291642418,0.624936235834584,-0.391195108647611,0.157383785536565
"203","600208",0.0393609912179013,0.00756166588569926,-0.544908671114805,0.60773352543536,-0.364090455691959,0.143085474246388
"204","600209",0.00167529103073163,0.000307608670867819,0.28630450712055,0.208351968388412,0.14296079241944,0.0841785961681873
"205","600210",0.0511526707684541,0.00904487175268784,-0.412088932675488,0.538271495787952,-0.548836777820072,0.176685058390631
"206","600211",0.0184459515358306,0.00335898420816941,-0.10136996865853,0.379742332851725,-1.33980384377358,0.152621236221465
"207","600212",0.0232273595383692,0.0040619980797237,-0.69064218398735,0.685610048658059,-0.220671791084421,0.0929592653089655
"208","600213",0.182453521030129,0.0291731781333666,-0.623243237996332,0.576196569441473,-0.685359676994681,0.296429351341277
"209","600301",0.0439124702106164,0.00736860889955243,-1.42661885911414,0.973913188158345,-0.146887883529524,0.0881398904336085
"210","600302",0.02982150303761,0.00565698652509851,0.501988359887161,0.146673200201937,0.344010039794669,0.512792664945281
"211","600303",0.0513360442858933,0.0092607543007811,-0.776283512477659,0.725784596907627,-0.291870927501765,0.132591423715835
"212","600304",0.044852204268653,0.00755107046031144,-0.471664609852813,0.569662657948014,-0.449012678817591,0.152540972031606
"213","600305",0.0425668489268277,0.00826682173762375,-0.589761370980668,0.631300351251389,-0.349831915398654,0.144023465067901
"214","600306",0.0289118203652314,0.00597066651993801,0.277547386107842,0.219180025298861,0.612633268179549,0.352541651670629
"215","600307",0.0441985581512131,0.00790514771472485,-0.377827716187614,0.519694307538001,-0.556429616709955,0.171083070038458
"216","600308",0.185766653805642,0.0272503831076095,-0.543194590702849,0.538341708542714,-0.793466220515316,0.306639626779922
"217","600309",0.0454283610569322,0.00735545262970767,-1.33270206253737,0.949758725391001,-0.159930194186122,0.0903007608050301
"218","600310",0.0457171641782112,0.00868856353399976,-0.190813776007625,0.425856280641253,-1.12054658363119,0.218882446296917
"219","600311",0.0285599300415713,0.00513192793207091,-0.505496113862682,0.587796106595175,-0.33431876087336,0.121874702720695
"220","600401",0.140837373441162,0.0203361588733925,-0.720333907931682,0.617474785207322,-0.520984856643569,0.230948547564474
"221","600402",0.0209586164881213,0.00401462154427357,-1.19435193327268,0.907319331989809,-0.121212940953706,0.0698332317899545
"222","600403",0.0530001457382363,0.00938040474955449,-0.720461371581674,0.696914604382397,-0.319541913374232,0.138973253008933
"223","600404",0.197947181138657,0.0306055640773444,-0.686391830043076,0.600896335078534,-0.648190341160388,0.291139169547667
"224","600405",0.0459168029390969,0.00843111839550527,-0.995935737503412,0.825078960111226,-0.215156516530691,0.11128767811054
"225","600406",0.0528982533183405,0.00901892758850942,-1.21420629174002,0.912137031358518,-0.189421027052179,0.104115973035588
"226","600407",0.139940993397052,0.0217541890963996,-0.77107886586988,0.641545808277326,-0.4851473643429,0.229902544475657
"227","600408",0.0276605381807043,0.00477824151269112,-1.1129498319552,0.87764218351217,-0.149435824685555,0.0787619680178093
"228","600409",0.020650520203978,0.00393541677832066,-0.380508464803153,0.522493059222761,-0.377660162477787,0.120064561966694
"229","600410",0.187795686888396,0.0247552464698159,-0.764879771169651,0.63208865923307,-0.566564855724148,0.248917613722917
"230","600411",0.154712674502302,0.0243920378719859,-0.729963802088568,0.616850714554869,-0.538842226922195,0.253188496994192
"231","600412",0.156356101962085,0.024523380542502,-0.798212788234123,0.651625412541254,-0.495380304749924,0.240321239786701
"232","600413",0.0207084630362857,0.00348983437238156,-0.943387453350495,0.806576325899791,-0.152540033542943,0.0732414505912345
"233","600501",0.0360291833547878,0.00664133805273799,-0.18538512277419,0.423351675456373,-1.02388771052744,0.192498128067224
"234","600502",0.167907688002089,0.0240641355769835,-0.664553838817461,0.592244582043344,-0.616602270761709,0.261929272349039
"235","600503",0.165956614387899,0.0256972725593966,-0.758932510709425,0.631691056910569,-0.536777280750196,0.253769127781527
"236","600504",0.0397470528670416,0.00737542896045095,-0.842234291607203,0.7576264084636,-0.236711603004148,0.113354440520011
"237","600505",0.150924135631729,0.0249171255151253,-0.729225091962297,0.620903771131339,-0.532742991072656,0.254228755990665
"238","600506",0.0494820089544454,0.00859717406972827,-1.07857838810779,0.861117230602187,-0.206239547837155,0.10767517361527
"239","600507",0.0393068425003375,0.00709741073499389,-0.835508651020839,0.754231020898551,-0.237292017200309,0.111698046799052
"240","600508",0.202702218964713,0.0283954839628271,-0.793610082605797,0.647470754336426,-0.56731213670356,0.260258235490987
"241","600509",0.219203968603247,0.0338118422528752,-0.673045428156011,0.596851270628733,-0.69563244185546,0.308083397018259
"242","600510",0.0156829785338931,0.00299668419485136,-0.530936105784347,0.601565438639574,-0.235869623543734,0.0909992078078337
"243","700101",0.0277635431177216,0.00510950437798575,-0.101673755847099,0.318057826305192,-1.63880989569012,0.22474151350965
"244","700102",0.0113128385186265,0.00187183314246503,0.146945041060332,0.226621989820241,0.723820467361509,0.190911248501726
"245","700103",0.175916539741815,0.0272059449383613,-0.238649489935566,0.412100336952452,-1.75748985381791,0.400247785530938
"246","700104",0.0358736910517938,0.00688675949951581,-0.17010036029281,0.345948725838077,-1.11348096797478,0.239880929494717
"247","700105",0.16490950650173,0.0231106799393771,-0.19422022535544,0.390366780232149,-2.09087655219924,0.389433680310466
"248","700106",0.0499042414278804,0.00870304436020378,-0.20640504801856,0.364133773795367,-1.08230188456682,0.256197351909424
"249","700107",0.167186217948255,0.0266510306954386,-0.424858604153485,0.4893061006967,-0.962400453011808,0.333638664517411
"250","700108",0.149887654208885,0.0224396480743262,-0.214967470806088,0.40012067134456,-1.80098536866456,0.374383786090772
"251","700109",0.0435173354539481,0.00865840163318755,-0.198185046732516,0.358640804067252,-1.05259248372049,0.259453279244717
"252","700110",0.0614787691826675,0.0105958130404517,-0.569506569762017,0.519711393493233,-0.435375357131084,0.198063708083408
"253","700201",0.0198324985636929,0.00397220705277716,-0.433921269660587,0.461430786544364,-0.324547133115658,0.136587001773902
"254","700202",0.0481804367909492,0.00920337040545706,-0.24442468087202,0.37971685789774,-0.898028892615916,0.252646666364822
"255","700203",0.0463986389435848,0.00883707780378203,0.233391554954717,0.198470382902905,0.922927279999971,0.473651188903154
"256","700204",0.0448540632917639,0.00843957314047165,0.23265017813794,0.197094408421479,0.91032717273614,0.466107334776327
"257","700205",0.0362374188849357,0.00631716798924537,-0.97732891663305,0.685283904976664,-0.194777092862829,0.115982023426656
"258","700206",0.00343028737169513,0.000470430072215192,0.4522040998541,0.136429114945331,0.129518187068265,0.158979261907203
"259","700207",0.0234538516371856,0.00448185563209263,-0.458290991456027,0.471495029915618,-0.334168697816702,0.141988055744991
"260","700208",0.0238468009594064,0.00433860225136847,-0.318151781603182,0.410628890895608,-0.485378688476873,0.16040777565437
"261","700209",0.0431313699446639,0.00818313472953988,-0.0871104267494484,0.312019292036378,-2.38411107350481,0.28992015199304
"262","700210",0.0399066069023305,0.00814812754908189,-0.310450013910494,0.406957771805048,-0.643473576614517,0.221809203652152
"263","700211",0.0210477276065468,0.00397119377226749,-0.230218426965849,0.372131208537678,-0.63017696628876,0.169341906940412
"264","700212",0.18836556298097,0.0299300753408565,-0.350077043566677,0.458510266491918,-1.2397585762766,0.377315668888483
"265","700213",0.0399219487727482,0.00735910365254091,-0.326410067123064,0.414289503771732,-0.612128107483125,0.207065873902371
"266","700214",0.0496156459617505,0.00874941058538421,0.38969304921819,0.150357177533802,0.571592689198608,0.622107208959929
"267","700301",0.0429734175520677,0.00774562253801485,-0.427940340837684,0.458840546039929,-0.484414035949256,0.19180784968269
"268","700302",0.0354619847721555,0.0068600699642928,-0.307657919677838,0.406831432261815,-0.612087373045456,0.20358687347094
"269","700303",0.0246203234625005,0.00487269379260414,-0.858838532752476,0.642173674694304,-0.182698657414556,0.108700630252762
"270","700304",0.0399580958712308,0.00726153336795467,-0.248497285172005,0.38097140457836,-0.804416080797501,0.223677237085737
"271","700305",0.0275978130645337,0.00495050929210992,-0.522895721596867,0.500722492406432,-0.317703680417101,0.140516666921707
"272","700306",0.0525625456733914,0.0098311144834688,-0.821338831571974,0.625260865282936,-0.279135992549664,0.158576975155622
"273","700307",0.023945216871804,0.00456616845078842,-0.281001724316133,0.393514654015794,-0.550681393235635,0.171717696852469
"274","700308",0.0092829626284916,0.00126309197304679,-0.102275762980231,0.316241225123102,-0.942042666339485,0.112382581475365
"275","700309",0.017418214572024,0.00313885509022486,-0.6227512520057,0.54483168773651,-0.211927448167491,0.102830814247054
"276","700310",0.0258763918934215,0.00436126437022347,-0.185552381493794,0.352983404600125,-0.866932585608873,0.187090579017827
"277","700311",0.0194275121202146,0.00292334762886141,-0.199051454827221,0.35947074911541,-0.700234070925853,0.150409987267094
"278","700312",0.0484343154167648,0.00910988072166597,-0.351682276088917,0.425197378631466,-0.625786372325548,0.224473856005316
"279","800101",0.0212775211360819,0.00367729330549203,-0.279070438243496,0.383107928616509,-0.522692996303816,0.158286179038023
"280","800102",0.137355898156781,0.0229230041947499,-0.436324202899458,0.49539093625498,-0.849404099223613,0.305624179499131
"281","800103",0.19720760476831,0.0309111521978573,-0.208882151695389,0.39483447658813,-2.12598647167816,0.445289576251293
"282","800104",0.041834156370125,0.00796601370396534,-0.602613333090856,0.521729989224447,-0.339411670547998,0.171070342056025
"283","800105",0.166988559919551,0.0259719235335437,-0.253347319912949,0.41465393258427,-1.61297280565304,0.38865679873967
"284","800106",0.0263800672029264,0.0046875473713286,0.320275122538425,0.162997380142743,0.507124675435545,0.420041509738278
"285","800107",0.0452774852861414,0.00817158093271309,-0.911104664804509,0.644413814007466,-0.233546239534638,0.140277559500647
"286","800108",0.163785772717194,0.0263864392047956,-0.387573185070547,0.471052460084718,-1.04420162565044,0.344842763883939
"287","800109",0.0485983631739291,0.00902592657656453,-0.0906704441036332,0.306276840187475,-2.43133654634296,0.310192819461776
"288","800110",0.172258082366016,0.027146660846481,-0.256297372527498,0.414553191489362,-1.61936836209231,0.397445830813437
"289","800111",0.176061964422171,0.0268397051858084,-0.204348194712496,0.393846512712853,-2.05334519498628,0.415969862062017
"290","800112",0.193236404443469,0.0311137068094593,-0.346305560982282,0.457717584369449,-1.26936058377924,0.38537033472365
"291","800113",0.149444255480844,0.0237267061762437,-0.237860839676193,0.409151911917869,-1.62523686656582,0.376473265561326
"292","800114",0.0284415487577852,0.00470087327762891,-0.41254978670491,0.440345880826683,-0.408789991181218,0.155702409685699
"293","800201",0.152416065760458,0.0246373598735464,-0.538537324508252,0.540345849802372,-0.724935829803669,0.29048603817993
"294","800202",0.0408193173439526,0.00753154907403177,-0.744504606290291,0.581040502090354,-0.271372277556409,0.149360496519356
"295","800203",0.00479057307119553,0.000748157542080859,-0.25648075124513,0.373359731316841,-0.269860274239393,0.0732603609091152
"296","800204",0.0467668848638891,0.00898482076333821,-0.948885737875146,0.65753908659759,-0.227905760373911,0.144156136683957
"297","800205",0.039595305158231,0.00800389382820573,-0.58826620070731,0.516220174335256,-0.338257901947508,0.173306833132912
"298","800206",0.0208519983110729,0.00422768635580228,-0.355773227176393,0.415622690974445,-0.405882734199914,0.156441557219343
"299","800207",0.197053865677497,0.0284991686213268,-0.406269106914933,0.47815503875969,-1.09264398695822,0.353059058522454
"300","800208",0.0445332058238241,0.00843439799680863,-0.686533764136518,0.557258242985054,-0.307383165686547,0.164805060834149
"301","800209",0.049983618621542,0.00950302413374248,-1.06653061288595,0.699134934048655,-0.209623767168283,0.139434393769929
"302","800210",0.0431625290970341,0.0085934268939038,-0.660616194062494,0.545489848452988,-0.314488107069454,0.169940354766509
"303","800301",0.194477277106637,0.0302640700344635,-0.558889991533726,0.546450790413055,-0.789056497150846,0.318355683922791
"304","800302",0.0423990729407959,0.00783498290278318,-0.496772540929706,0.477271368680041,-0.414496242733805,0.185461447282865
"305","800303",0.0441931378014711,0.00791060721298964,-0.525677270136313,0.488781446354707,-0.399906276437196,0.18196597897754
"306","800304",0.0503091606452868,0.00988498797147545,-0.282402213229234,0.384579221412761,-0.794246737923008,0.258524827326732
"307","800305",0.169034451078107,0.0278096556170962,-0.343085000169528,0.454537010976639,-1.19835607786344,0.36688381525793
"308","800306",0.0483016371330912,0.00843933313757413,-0.513259493661486,0.483644378952282,-0.428197309640994,0.189945023962729
"309","800307",0.0132777775243388,0.00227987633319872,0.0345809716874586,0.264138289483314,3.33215735110081,0.180769136739009
"310","800308",0.154526268831293,0.0256153166101239,-0.482776217417798,0.515747826086956,-0.814245358256052,0.310321923145468
"311","800309",0.0420205932722637,0.00813550397315456,-0.502520530276005,0.479425271360016,-0.407922142980319,0.188135740886612
"312","800401",0.0430099875542908,0.00818945068208598,-0.885937723297776,0.634989376913382,-0.234089246696622,0.142515114522177
"313","800402",0.183672895195494,0.027548384595124,-0.612634703640857,0.568994497248624,-0.699553512285477,0.291702400025096
"314","800403",0.0323519386156497,0.00571932925151346,-0.701082228086093,0.563226245076414,-0.256555421608317,0.134273300948363
"315","800404",0.0566240855747412,0.0104374772497161,-0.916683251066608,0.645653269564267,-0.259586022780981,0.158233493397334
"316","800405",0.174840215904323,0.0273714246772737,-0.527871126808943,0.537867593269934,-0.792123247314236,0.30759078666863
"317","800406",0.0342271183354353,0.00664583813967518,-0.948782674586485,0.656597756696737,-0.194992731315368,0.124158222173804
"318","800407",0.0334648734976713,0.0063189551719848,-0.985582905857219,0.669876121037592,-0.185610025935619,0.118666501930707
"319","800408",0.0052481373434447,0.000923408520922076,-0.491312469448176,0.474183192449932,-0.147450011029948,0.0640841727774503
"320","800409",0.166005312943041,0.0259455522308102,-0.407268453747452,0.4801365001365,-1.00041506284369,0.335480079250507
"321","800410",0.0453851535342356,0.00833467082480638,-0.590417118412203,0.51706148528159,-0.36082611610706,0.176563950255146
"322","800411",0.159882039928815,0.0251711842481825,-0.494420036312588,0.51728515625,-0.80873041818088,0.306705672295278
"323","800412",0.0396679853478792,0.00755674095699187,-1.19667797327754,0.739221346980631,-0.166434277416004,0.117596059061563
"324","800413",0.0520259914715298,0.00949789848246415,-1.00557388995785,0.674784129540191,-0.226827755025632,0.144427170154021
"325","800414",0.0478965528343458,0.00897070852936534,-0.772114697418756,0.591659245218743,-0.283445984931249,0.16008171113522
"326","800415",0.184901790661556,0.0295494064704521,-0.60539625695817,0.567931972789116,-0.71028202969096,0.302676053181042
"327","800501",0.0406189988988746,0.00736205688264264,-0.206191296535953,0.356350814608024,-0.977449386292615,0.240780786332752
"328","800502",0.19922569105604,0.0308095801505296,-0.531439199374676,0.537035681610247,-0.839883570461924,0.326843421439689
"329","800503",0.127917446567369,0.0209102012760199,-0.509169857184683,0.527387283236994,-0.702428631262304,0.274188637251766
"330","800504",0.0263083825186712,0.0048013367160163,-0.142664991566075,0.329339126351643,-1.13691935193767,0.210396132751436
"331","800505",0.0374548366716212,0.00729671974091165,0.516110855710879,0.120857494217168,0.374982465152495,0.706789757517191
"332","800506",0.00317791508354685,0.000455539454623657,0.30136754163461,0.167175286470907,0.187057303155767,0.1276706068455
"333","800507",0.0377872088891635,0.0070396552097634,0.178980492870699,0.210351988897755,1.08609223197203,0.398867886224447
"334","800508",0.0363439939042174,0.00606653073437184,0.0754567265495116,0.255093529179313,2.52649454391576,0.305330900701015
"335","800509",0.0227520139857555,0.00402738985166287,0.491088017161327,0.124369673159553,0.307150046771453,0.510266835674086
"336","800510",0.04090236605648,0.007689242728872,-0.318474517726293,0.400566000053658,-0.635037726782736,0.218911058847137
"337","800511",0.0432156967270403,0.0078027509900025,-0.757195688649102,0.583524436661638,-0.274544423656578,0.151378718961015
"338","800601",0.13975416135151,0.0225059294961826,-0.66048006735588,0.592886439101116,-0.566008116061842,0.25303288082067
"339","800602",0.0396727444558397,0.00781263688111648,0.145737759056305,0.220929085615823,1.36670264570335,0.400079155332013
"340","800603",0.17757873873302,0.0286479110304539,-0.435787415752714,0.499212513484358,-0.966987362988207,0.339047867065668
"341","800604",0.0404837428502905,0.00822386323476814,-0.810028806603872,0.605363422485933,-0.248393293012853,0.149803432056613
"342","800605",0.0395969896706517,0.00716500897995607,0.0968196228495437,0.245268239335991,2.05526439459201,0.345117558997302
"343","800606",0.0434772623824263,0.00813121468913156,-1.06390166232553,0.694803433825481,-0.195988057110001,0.12978238707529
"344","800607",0.0411401259188163,0.00739007613378401,0.281668887250034,0.183371790722287,0.720101855924904,0.468804670988548
